epoch phase free0_mb o5 o6 o7 o8 o9 o10 d_pgscan_kswapd d_pgsteal_kswapd d_pgsteal_file d_refault_file d_compact_stall kswapd0_jiffies oom_kill d_pswpout d_pgsteal_direct d_pgscan_direct file_pages_mb
1789666656 W_dd_unbind 16887 32408 27757 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 10148
1789666658 W_dd_unbind 16643 32408 27757 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 10382
1789666659 W_dd_unbind 16411 32408 27757 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 10614
1789666660 W_dd_unbind 16323 32408 27757 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 10845
1789666661 W_dd_unbind 16322 32408 27757 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 11067
1789666662 W_dd_unbind 16322 32408 27757 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 11266
1789666663 W_dd_unbind 16318 32408 27753 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 11552
1789666664 W_dd_unbind 16317 32408 27753 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 11845
1789666665 W_dd_unbind 16317 32408 27753 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 12142
1789666667 W_dd_unbind 16316 32408 27753 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 12407
1789666668 W_dd_unbind 16315 32408 27753 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 12660
1789666669 W_dd_unbind 16312 32408 27753 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 12913
1789666670 W_dd_unbind 16312 32408 27753 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 13143
1789666671 W_dd_unbind 16309 32408 27749 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 13366
1789666672 W_dd_unbind 16307 32408 27749 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 13632
1789666673 W_dd_unbind 16306 32408 27749 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 13906
1789666675 W_dd_unbind 16305 32408 27749 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 14176
1789666676 W_dd_unbind 16305 32407 27748 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 14449
1789666677 W_dd_unbind 16304 32408 27748 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 14719
1789666678 W_dd_unbind 16303 32408 27748 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 14994
1789666679 W_dd_unbind 16303 32408 27748 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 15268
1789666680 W_dd_unbind 16299 32408 27744 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 15534
1789666681 W_dd_unbind 16298 32408 27744 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 15824
1789666683 W_dd_unbind 16298 32408 27744 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 16102
1789666684 W_dd_unbind 16298 32408 27744 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 16379
1789666685 W_dd_unbind 16298 32408 27744 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 16664
1789666686 W_dd_unbind 16298 32408 27744 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 16942
1789666687 W_dd_unbind 16298 32408 27744 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 17225
1789666688 W_br_1M 17725 32408 27756 1208 29 2 0 0 0 0 0 0 100187 23 0 0 0 9269
1789666689 W_br_1M 17485 32408 27756 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 9507
1789666690 W_br_1M 17250 32408 27756 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 9741
1789666692 W_br_1M 17028 32408 27756 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 9964
1789666693 W_br_1M 16794 32408 27756 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 10198
1789666694 W_br_1M 16550 32408 27756 1208 0 0 0 0 0 0 0 0 100187 23 0 0 0 10443
1789666695 W_br_1M 16323 32408 27756 1208 0 0 0 0 0 0 0 0 100188 23 0 0 0 10672
1789666696 W_br_1M 16422 32472 27960 1227 0 0 0 68144 68270 72968 0 1 100194 23 0 3849 3849 10611
1789666697 W_br_1M 16473 32310 28293 1310 0 0 0 68317 69162 68313 0 0 100200 23 0 0 0 10552
1789666698 W_br_1M 16537 32366 28447 1328 0 0 0 73913 72940 73911 0 0 100205 23 0 0 0 10495
1789666699 W_br_1M 16618 32477 28571 1328 0 0 0 96806 96806 96800 0 0 100213 23 0 0 0 10419
1789666701 W_br_1M 16696 32607 28636 1330 0 0 0 94426 94426 93461 0 0 100220 23 0 0 0 10344
1789666702 W_br_1M 16774 32806 28773 1356 0 0 0 88837 88837 90354 0 18 100231 23 0 1517 1517 10266
1789666703 W_br_1M 16840 32946 28765 1382 0 0 0 83793 83793 83793 0 0 100237 23 0 0 0 10203
1789666704 W_br_1M 16900 33089 28781 1381 0 0 0 75403 76352 76352 0 0 100243 23 0 0 0 10147
1789666705 W_br_1M 16960 33226 28808 1378 0 0 0 80710 79761 80983 0 0 100249 23 0 277 277 10086
1789666706 W_br_1M 17014 33350 28837 1378 0 0 0 72615 73556 72675 0 0 100254 23 0 64 64 10034
1789666707 W_br_1M 17067 33452 28872 1381 0 0 0 76106 75165 76105 0 0 100260 23 0 0 0 9982
1789666708 W_br_1M 17131 33606 28914 1382 0 0 0 81107 81107 85118 0 1 100267 23 0 4012 4012 9921
1789666710 W_br_1M 17188 33623 29202 1466 0 0 0 80491 80491 79552 0 0 100273 23 0 0 0 9863
1789666711 W_br_1M 17246 33713 29259 1468 0 0 0 81569 81569 81569 0 0 100279 23 0 0 0 9808
1789666712 W_br_1M 17306 33794 29304 1468 0 0 0 81385 82307 82397 0 0 100285 23 0 90 90 9754
1789666713 W_br_1M 17358 33902 29331 1468 0 0 0 83831 82909 83829 0 0 100291 23 0 0 0 9701
1789666714 W_br_1M 17417 34052 29392 1467 2 0 0 81097 81335 84777 0 1 100300 23 0 3447 3447 9644
1789666715 W_br_1M 17477 34201 29669 1515 0 0 0 81975 81737 83033 0 0 100306 23 0 1300 1300 9587
1789666716 W_br_1M 17527 34303 29678 1504 0 0 0 83379 84287 83376 0 0 100312 23 0 0 0 9539
1789666718 W_br_1M 17587 34368 29686 1504 0 0 0 87773 86865 86956 0 0 100318 23 0 91 91 9481
1789666719 W_br_1M 17639 34430 29691 1505 0 0 0 85849 85849 86751 0 0 100324 23 0 0 0 9432
1789666720 W_br_1M 17691 34514 29699 1506 0 0 0 82846 82846 83425 0 0 100330 23 0 582 582 9381
1789666721 W_br_1M 17746 34642 29722 1506 0 0 0 80740 81635 85955 0 0 100338 23 0 5219 5219 9329
1789666722 W_br_1M 17810 34748 29741 1516 0 0 0 86254 85359 86471 0 0 100345 23 0 1112 1112 9268
1789666723 W_br_1M 17856 34848 29747 1516 0 0 0 84525 84525 85413 0 0 100350 23 0 0 0 9221
1789666724 W_br_4K 19293 34901 29752 1425 37 3 0 47921 47921 47033 0 0 100353 23 0 0 0 7785
1789666725 W_br_4K 19117 34901 29752 1092 37 3 0 0 0 0 0 0 100353 23 0 0 0 7952
1789666727 W_br_4K 18950 34901 29752 762 37 3 0 0 0 0 0 0 100353 23 0 0 0 8117
1789666728 W_br_4K 18785 34901 29752 430 37 3 0 0 0 0 0 0 100353 23 0 0 0 8282
1789666729 W_br_4K 18633 34901 29752 123 37 3 0 0 0 0 0 0 100353 23 0 0 0 8437
1789666730 W_br_4K 18476 34901 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 8593
1789666731 W_br_4K 18322 34901 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 8746
1789666732 W_br_4K 18170 34902 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 8899
1789666733 W_br_4K 18014 34902 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 9055
1789666734 W_br_4K 17859 34902 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 9211
1789666736 W_br_4K 17700 34902 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 9368
1789666737 W_br_4K 17540 34902 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 9526
1789666738 W_br_4K 17378 34902 29752 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 9685
1789666739 W_br_4K 17201 34900 29750 38 0 0 0 0 0 0 0 0 100353 23 0 0 0 9864
1789666740 W_br_4K 17156 34948 29753 2 0 0 0 44854 45608 45608 0 19 100357 23 0 0 0 9893
1789666741 W_br_4K 17201 35028 29759 3 0 0 0 65745 64989 65744 0 86 100362 23 0 0 0 9855
1789666742 W_br_4K 17241 35107 29771 3 0 0 0 66299 66299 66296 0 88 100367 23 0 0 0 9813
1789666744 W_br_4K 17313 35181 29783 0 0 0 0 63069 63069 62317 0 80 100372 23 0 0 0 9775
1789666745 W_br_4K 17347 35223 29785 0 0 0 0 57666 57666 58413 0 0 100377 23 0 0 0 9743
1789666746 W_br_4K 17371 35264 29794 0 0 0 0 56756 56756 56754 0 0 100381 23 0 0 0 9710
1789666747 W_br_4K 17412 35310 29801 0 0 0 0 55884 55884 55139 0 0 100386 23 0 0 0 9680
1789666748 W_br_4K 17435 35369 29811 0 0 0 0 52012 52755 52755 0 0 100390 23 0 0 0 9652
1789666749 W_br_4K 17468 35408 29816 0 0 0 0 48925 48182 48182 0 0 100394 23 0 0 0 9628
1789666750 W_br_4K 17487 35455 29820 0 0 0 0 48828 48828 48828 0 0 100398 23 0 0 0 9601
1789666751 W_br_4K 17524 35500 29827 0 0 0 0 51659 52398 52398 0 0 100402 23 0 0 0 9574
1789666753 W_br_4K 17548 35554 29838 3 0 0 0 55447 55444 58387 0 2 100406 23 0 2943 2943 9551
1789666754 W_br_4K 17573 35603 29849 2 0 0 0 58010 58007 58007 0 66 100411 23 0 0 0 9520
1789666755 W_br_4K 17603 35646 29856 1 0 0 0 58593 57860 57860 0 79 100416 23 0 0 0 9492
1789666756 W_br_4K 17631 35693 29866 3 0 0 0 57725 57725 58455 0 79 100420 23 0 0 0 9465
1789666757 W_br_4K 17673 35740 29873 0 0 0 0 59049 59049 58319 0 56 100424 23 0 0 0 9435
1789666758 W_br_4K 17700 35776 29881 0 0 0 0 57451 58177 58177 0 0 100428 23 0 0 0 9408
1789666759 W_br_4K 17729 35822 29890 0 0 0 0 58037 57311 58036 0 0 100433 23 0 0 0 9381
1789666760 W_br_4K 17757 35876 29894 0 0 0 0 58641 59365 58640 0 0 100437 23 0 0 0 9355
1789666762 W_br_4K 17784 35906 29898 0 0 0 0 57768 57044 57765 0 0 100441 23 0 0 0 9328
1789666763 W_br_4K 17809 35941 29899 0 0 0 0 56951 56951 56950 0 0 100445 23 0 0 0 9304
1789666764 W_br_4K 17830 35984 29908 0 0 0 0 59898 60616 59896 0 0 100450 23 0 0 0 9277
