epoch phase free0_mb o5 o6 o7 o8 o9 o10 d_pgscan_kswapd d_pgsteal_kswapd d_pgsteal_file d_refault_file d_compact_stall kswapd0_jiffies oom_kill d_pswpout d_pgsteal_direct d_pgscan_direct file_pages_mb
1789758717 done 59111 24857 23061 13961 10950 2270 5909 0 0 0 0 0 101218 23 0 0 0 8199
1789758718 done 59112 24851 23054 13958 10949 2269 5911 0 0 0 0 0 101218 23 0 0 0 8199
1789758719 done 59111 24837 23040 13954 10944 2274 5912 0 0 0 0 0 101218 23 0 0 0 8199
1789758720 done 59111 24835 23038 13952 10944 2275 5912 0 0 0 0 0 101218 23 0 0 0 8199
1789758721 done 59112 24831 23034 13948 10944 2273 5914 0 0 0 0 0 101218 23 0 0 0 8204
1789758722 done 59110 24807 23010 13934 10945 2274 5918 0 0 0 0 0 101218 23 0 0 0 8206
1789758723 done 59111 24808 23009 13935 10945 2274 5918 0 0 0 0 0 101218 23 0 0 0 8206
1789758725 done 59107 24784 22987 13918 10939 2273 5925 0 0 0 0 0 101218 23 0 0 0 8207
1789758726 done 59104 24752 22954 13897 10930 2273 5934 0 0 0 0 0 101218 23 0 0 0 8209
1789758727 done 59105 24751 22953 13898 10930 2273 5934 0 0 0 0 0 101218 23 0 0 0 8209
1789758728 done 59108 24745 22947 13894 10931 2271 5936 0 0 0 0 0 101218 23 0 0 0 8209
1789758729 done 59109 24741 22943 13892 10930 2273 5936 0 0 0 0 0 101218 23 0 0 0 8209
1789758730 done 59103 24709 22912 13870 10917 2271 5947 0 0 0 0 0 101218 23 0 0 0 8209
1789758731 done 59105 24701 22904 13864 10912 2269 5951 0 0 0 0 0 101218 23 0 0 0 8209
1789758732 done 59105 24701 22904 13864 10912 2269 5951 0 0 0 0 0 101218 23 0 0 0 8209
1789758734 done 59107 24693 22896 13860 10908 2268 5954 0 0 0 0 0 101218 23 0 0 0 8209
1789758735 done 59105 24689 22892 13858 10905 2267 5956 0 0 0 0 0 101218 23 0 0 0 8209
1789758736 done 59103 24665 22868 13844 10902 2270 5960 0 0 0 0 0 101218 23 0 0 0 8209
1789758737 done 59103 24656 22860 13841 10900 2270 5962 0 0 0 0 0 101218 23 0 0 0 8209
1789758738 done 59103 24638 22842 13835 10892 2270 5967 0 0 0 0 0 101218 23 0 0 0 8209
1789758739 done 59107 24617 22820 13819 10889 2269 5973 0 0 0 0 0 101218 23 0 0 0 8209
1789758740 done 59106 24600 22802 13809 10881 2268 5979 0 0 0 0 0 101218 23 0 0 0 8209
1789758742 done 59102 24570 22776 13791 10870 2275 5984 0 0 0 0 0 101218 23 0 0 0 8209
1789758743 done 59104 24565 22771 13790 10871 2274 5985 0 0 0 0 0 101218 23 0 0 0 8209
1789758744 done 59103 24556 22760 13781 10869 2276 5987 0 0 0 0 0 101218 23 0 0 0 8209
1789758745 done 59103 24545 22749 13774 10864 2277 5990 0 0 0 0 0 101218 23 0 0 0 8209
1789758746 done 59104 24527 22731 13762 10861 2280 5993 0 0 0 0 0 101218 23 0 0 0 8209
1789758747 done 59106 24526 22730 13761 10860 2279 5994 0 0 0 0 0 101218 23 0 0 0 8209
1789758748 done 59107 24525 22729 13760 10861 2279 5994 0 0 0 0 0 101218 23 0 0 0 8209
1789758749 done 59110 24511 22717 13751 10860 2281 5996 0 0 0 0 0 101218 23 0 0 0 8209
1789758751 done 59111 24510 22716 13750 10861 2281 5996 0 0 0 0 0 101218 23 0 0 0 8209
1789758752 done 59105 24502 22708 13746 10857 2282 5998 0 0 0 0 0 101218 23 0 0 0 8209
1789758753 done 59106 24502 22708 13746 10857 2282 5998 0 0 0 0 0 101218 23 0 0 0 8209
